t2t_BRCA1	81146	t2t_BRCA1	81076	301	90.03	271	2	67317	67616	76191	76490	28
t2t_BRCA1	81146	t2t_BRCA1	81076	285	91.23	260	1	23707	23991	63058	62775	24
t2t_BRCA1	81146	t2t_BRCA1	81076	512	81.05	415	25	76672	77168	63270	62769	72
t2t_BRCA1	81146	t2t_BRCA1	81076	295	90.17	266	0	23697	23991	76190	76484	29
t2t_BRCA1	81146	t2t_BRCA1	81076	673	77.71	523	29	3832	4491	77177	76521	121
t2t_BRCA1	81146	t2t_BRCA1	81076	301	89.70	270	1	62819	63118	20534	20834	30
t2t_BRCA1	81146	t2t_BRCA1	81076	301	89.70	270	2	76257	76556	67247	67546	29
t2t_BRCA1	81146	t2t_BRCA1	81076	285	90.88	259	1	62826	63109	23996	23712	25
t2t_BRCA1	81146	t2t_BRCA1	81076	326	88.04	287	6	13234	13555	76785	77108	33
t2t_BRCA1	81146	t2t_BRCA1	81076	295	89.83	265	0	76256	76550	23702	23996	30
t2t_BRCA1	81146	t2t_BRCA1	81076	585	78.80	461	17	56970	57540	3920	4501	107
t2t_BRCA1	81146	t2t_BRCA1	81076	327	87.77	287	6	76850	77174	13245	13567	34
t2t_BRCA1	81146	t2t_BRCA1	81076	585	78.80	461	18	3919	4499	56915	57485	106
t2t_BRCA1	81146	t2t_BRCA1	81076	624	78.21	488	26	76866	77478	57507	56899	110
t2t_BRCA1	81146	t2t_BRCA1	81076	577	79.20	457	27	18301	18855	77092	76521	93
t2t_BRCA1	81146	t2t_BRCA1	81076	574	79.44	456	38	39631	40174	78912	78347	80
t2t_BRCA1	81146	t2t_BRCA1	81076	603	78.61	474	31	76255	76836	4524	3932	98
t2t_BRCA1	81146	t2t_BRCA1	81076	602	78.57	473	30	3931	4522	76770	76189	99
t2t_BRCA1	81146	t2t_BRCA1	81076	289	89.62	259	0	23703	23991	20829	20541	30
t2t_BRCA1	81146	t2t_BRCA1	81076	491	80.86	397	22	57825	58297	1623	2109	72
t2t_BRCA1	81146	t2t_BRCA1	81076	502	80.48	404	20	9194	9685	2118	1627	78
t2t_BRCA1	81146	t2t_BRCA1	81076	575	79.30	456	39	78416	78982	40156	39613	80
t2t_BRCA1	81146	t2t_BRCA1	81076	296	88.85	263	0	76255	76550	65900	65605	33
t2t_BRCA1	81146	t2t_BRCA1	81076	296	88.85	263	0	65674	65969	76484	76189	33
t2t_BRCA1	81146	t2t_BRCA1	81076	499	80.56	402	25	1636	2119	3918	4406	72
t2t_BRCA1	81146	t2t_BRCA1	81076	295	88.81	262	1	65676	65969	13553	13259	32
t2t_BRCA1	81146	t2t_BRCA1	81076	517	80.08	414	28	3917	4423	1638	2136	75
t2t_BRCA1	81146	t2t_BRCA1	81076	294	88.78	261	1	23697	23989	13260	13553	32
t2t_BRCA1	81146	t2t_BRCA1	81076	294	88.78	261	1	13248	13541	23702	23994	32
t2t_BRCA1	81146	t2t_BRCA1	81076	440	82.27	362	23	13264	13699	58060	57640	55
t2t_BRCA1	81146	t2t_BRCA1	81076	289	88.93	257	0	20530	20818	23996	23708	32
t2t_BRCA1	81146	t2t_BRCA1	81076	574	78.75	452	30	9117	9683	64168	64718	92
t2t_BRCA1	81146	t2t_BRCA1	81076	502	80.08	402	20	1625	2116	9696	9205	80
t2t_BRCA1	81146	t2t_BRCA1	81076	286	89.16	255	1	65674	65958	20540	20825	30
t2t_BRCA1	81146	t2t_BRCA1	81076	295	88.47	261	1	13247	13541	65900	65607	33
t2t_BRCA1	81146	t2t_BRCA1	81076	291	88.66	258	1	67320	67610	23706	23995	32
t2t_BRCA1	81146	t2t_BRCA1	81076	291	88.66	258	1	23701	23990	67250	67540	32
t2t_BRCA1	81146	t2t_BRCA1	81076	294	88.44	260	4	27831	28122	25938	25647	30
t2t_BRCA1	81146	t2t_BRCA1	81076	294	88.44	260	4	25642	25933	28103	27812	30
t2t_BRCA1	81146	t2t_BRCA1	81076	299	88.29	264	8	54554	54851	28267	28558	27
t2t_BRCA1	81146	t2t_BRCA1	81076	309	87.38	270	4	20525	20831	67546	67240	35
t2t_BRCA1	81146	t2t_BRCA1	81076	286	88.81	254	1	20529	20814	65605	65889	31
t2t_BRCA1	81146	t2t_BRCA1	81076	287	88.85	255	6	76264	76546	4202	3918	26
t2t_BRCA1	81146	t2t_BRCA1	81076	299	88.29	264	12	22514	22803	10451	10746	23
t2t_BRCA1	81146	t2t_BRCA1	81076	301	87.71	264	4	43108	43407	28571	28274	33
t2t_BRCA1	81146	t2t_BRCA1	81076	287	88.85	255	6	3917	4201	76480	76198	26
t2t_BRCA1	81146	t2t_BRCA1	81076	294	88.10	259	2	23697	23989	76800	77092	33
t2t_BRCA1	81146	t2t_BRCA1	81076	311	87.14	271	7	23688	23991	9077	9387	33
t2t_BRCA1	81146	t2t_BRCA1	81076	298	88.26	263	12	10440	10734	22526	22814	23
t2t_BRCA1	81146	t2t_BRCA1	81076	294	88.10	259	6	54569	54861	28101	27813	29
t2t_BRCA1	81146	t2t_BRCA1	81076	305	87.21	266	3	76255	76559	40036	39735	36
t2t_BRCA1	81146	t2t_BRCA1	81076	305	87.21	266	3	39753	40054	76493	76189	36
t2t_BRCA1	81146	t2t_BRCA1	81076	581	77.80	452	17	56993	57562	10181	10755	112
t2t_BRCA1	81146	t2t_BRCA1	81076	294	87.76	258	1	20524	20816	13561	13268	35
t2t_BRCA1	81146	t2t_BRCA1	81076	302	87.42	264	6	13254	13555	20829	20534	32
t2t_BRCA1	81146	t2t_BRCA1	81076	294	87.76	258	2	76866	77158	23702	23994	34
t2t_BRCA1	81146	t2t_BRCA1	81076	296	87.50	259	0	20523	20818	76491	76196	37
t2t_BRCA1	81146	t2t_BRCA1	81076	580	78.45	455	41	64220	64771	9128	9694	84
t2t_BRCA1	81146	t2t_BRCA1	81076	323	86.07	278	7	67310	67628	20842	20523	38
t2t_BRCA1	81146	t2t_BRCA1	81076	311	86.82	270	7	9066	9376	23693	23996	34
t2t_BRCA1	81146	t2t_BRCA1	81076	292	88.01	257	5	68587	68874	28101	27811	30
t2t_BRCA1	81146	t2t_BRCA1	81076	410	81.95	336	7	57708	58115	39615	40019	67
t2t_BRCA1	81146	t2t_BRCA1	81076	299	87.63	262	8	28286	28577	54520	54817	29
t2t_BRCA1	81146	t2t_BRCA1	81076	292	88.01	257	5	27830	28120	68809	68522	30
t2t_BRCA1	81146	t2t_BRCA1	81076	312	86.54	270	6	76256	76561	27428	27739	36
t2t_BRCA1	81146	t2t_BRCA1	81076	293	87.71	257	3	43109	43399	27810	28101	33
t2t_BRCA1	81146	t2t_BRCA1	81076	294	87.76	258	6	27832	28120	54827	54535	30
t2t_BRCA1	81146	t2t_BRCA1	81076	312	86.54	270	6	27447	27758	76190	76495	36
t2t_BRCA1	81146	t2t_BRCA1	81076	328	85.67	281	10	62817	63134	27739	27412	37
t2t_BRCA1	81146	t2t_BRCA1	81076	301	87.04	262	4	28293	28590	43383	43084	35
t2t_BRCA1	81146	t2t_BRCA1	81076	581	77.62	451	18	10170	10743	56938	57507	112
t2t_BRCA1	81146	t2t_BRCA1	81076	324	85.80	278	8	27431	27754	63083	62768	38
t2t_BRCA1	81146	t2t_BRCA1	81076	295	87.12	257	0	76262	76556	20829	20535	38
t2t_BRCA1	81146	t2t_BRCA1	81076	410	81.71	335	7	39633	40037	57653	58060	68
t2t_BRCA1	81146	t2t_BRCA1	81076	283	87.99	249	2	33457	33739	9694	9414	32
t2t_BRCA1	81146	t2t_BRCA1	81076	293	87.37	256	3	27829	28120	43085	43375	34
t2t_BRCA1	81146	t2t_BRCA1	81076	302	86.75	262	3	66593	66892	43086	43386	37
t2t_BRCA1	81146	t2t_BRCA1	81076	310	86.13	267	3	43119	43428	77117	77423	40
t2t_BRCA1	81146	t2t_BRCA1	81076	299	86.96	260	8	9081	9376	67251	67544	31
t2t_BRCA1	81146	t2t_BRCA1	81076	280	88.21	247	8	54573	54851	25655	25927	25
t2t_BRCA1	81146	t2t_BRCA1	81076	290	87.24	253	3	76255	76541	27811	28100	34
t2t_BRCA1	81146	t2t_BRCA1	81076	301	86.38	260	1	65670	65969	39736	40036	40
t2t_BRCA1	81146	t2t_BRCA1	81076	301	86.38	260	1	39754	40054	65601	65900	40
t2t_BRCA1	81146	t2t_BRCA1	81076	290	87.24	253	3	27830	28119	76189	76475	34
t2t_BRCA1	81146	t2t_BRCA1	81076	291	87.29	254	8	33060	33347	22527	22812	29
t2t_BRCA1	81146	t2t_BRCA1	81076	292	86.99	254	3	27829	28120	28570	28282	35
t2t_BRCA1	81146	t2t_BRCA1	81076	286	87.41	250	3	43121	43405	55266	54983	33
t2t_BRCA1	81146	t2t_BRCA1	81076	294	86.73	255	1	67317	67610	65898	65606	38
t2t_BRCA1	81146	t2t_BRCA1	81076	290	87.24	253	7	65679	65963	3918	4205	30
t2t_BRCA1	81146	t2t_BRCA1	81076	293	87.03	255	8	67327	67614	9098	9387	30
t2t_BRCA1	81146	t2t_BRCA1	81076	287	87.11	250	1	28291	28577	18599	18884	36
t2t_BRCA1	81146	t2t_BRCA1	81076	287	87.11	250	1	18589	18874	28272	28558	36
t2t_BRCA1	81146	t2t_BRCA1	81076	290	87.24	253	7	3917	4204	65610	65894	30
t2t_BRCA1	81146	t2t_BRCA1	81076	298	86.24	257	2	66594	66891	7640	7345	39
t2t_BRCA1	81146	t2t_BRCA1	81076	295	86.44	255	1	23697	23991	7640	7347	39
t2t_BRCA1	81146	t2t_BRCA1	81076	285	87.37	249	6	9403	9683	33720	33438	30
t2t_BRCA1	81146	t2t_BRCA1	81076	286	87.41	250	8	9403	9681	54808	54524	28
t2t_BRCA1	81146	t2t_BRCA1	81076	280	87.86	246	8	25650	25922	54539	54817	26
t2t_BRCA1	81146	t2t_BRCA1	81076	303	86.14	261	5	33455	33756	68507	68805	37
t2t_BRCA1	81146	t2t_BRCA1	81076	317	85.17	270	5	58127	58439	1629	1944	42
t2t_BRCA1	81146	t2t_BRCA1	81076	304	86.18	262	9	54560	54861	22526	22822	33
t2t_BRCA1	81146	t2t_BRCA1	81076	292	86.64	253	3	28301	28589	28101	27810	36
t2t_BRCA1	81146	t2t_BRCA1	81076	301	86.38	260	10	54560	54857	33442	33735	31
t2t_BRCA1	81146	t2t_BRCA1	81076	301	86.05	259	3	43110	43409	66524	66822	39
t2t_BRCA1	81146	t2t_BRCA1	81076	300	86.00	258	2	7338	7635	66824	66525	40
t2t_BRCA1	81146	t2t_BRCA1	81076	294	86.39	254	1	65675	65967	67540	67247	39
t2t_BRCA1	81146	t2t_BRCA1	81076	303	86.14	261	10	54560	54861	7346	7639	32
t2t_BRCA1	81146	t2t_BRCA1	81076	297	86.53	257	10	39756	40043	27733	27438	30
t2t_BRCA1	81146	t2t_BRCA1	81076	289	86.85	251	6	22517	22801	33042	33328	32
t2t_BRCA1	81146	t2t_BRCA1	81076	297	86.53	257	10	27457	27752	40025	39738	30
t2t_BRCA1	81146	t2t_BRCA1	81076	284	86.97	247	2	66604	66887	56726	56445	35
t2t_BRCA1	81146	t2t_BRCA1	81076	284	86.97	247	2	62822	63103	57777	58060	35
t2t_BRCA1	81146	t2t_BRCA1	81076	297	86.20	256	4	22508	22803	77411	77118	37
t2t_BRCA1	81146	t2t_BRCA1	81076	290	86.55	251	4	27831	28120	7640	7355	35
t2t_BRCA1	81146	t2t_BRCA1	81076	286	87.06	249	8	54558	54842	9692	9414	29
t2t_BRCA1	81146	t2t_BRCA1	81076	295	86.10	254	1	7342	7635	23996	23702	40
t2t_BRCA1	81146	t2t_BRCA1	81076	290	86.55	251	4	7350	7635	28101	27812	35
t2t_BRCA1	81146	t2t_BRCA1	81076	280	87.14	244	1	55022	55300	28101	27822	35
t2t_BRCA1	81146	t2t_BRCA1	81076	607	77.10	468	38	39593	40174	28114	28707	101
t2t_BRCA1	81146	t2t_BRCA1	81076	297	86.20	256	5	22518	22812	54983	55276	36
t2t_BRCA1	81146	t2t_BRCA1	81076	280	87.14	244	1	27841	28120	55266	54988	35
t2t_BRCA1	81146	t2t_BRCA1	81076	299	85.95	257	4	56487	56781	66833	66535	38
t2t_BRCA1	81146	t2t_BRCA1	81076	303	85.81	260	5	72293	72594	68514	68812	38
t2t_BRCA1	81146	t2t_BRCA1	81076	303	85.81	260	5	68579	68877	72227	72528	38
t2t_BRCA1	81146	t2t_BRCA1	81076	289	86.51	250	2	57828	58115	76493	76206	37
t2t_BRCA1	81146	t2t_BRCA1	81076	302	85.76	259	6	39756	40053	22524	22823	37
t2t_BRCA1	81146	t2t_BRCA1	81076	291	86.25	251	2	66593	66881	27811	28101	38
t2t_BRCA1	81146	t2t_BRCA1	81076	302	85.76	259	6	22513	22812	39738	40035	37
t2t_BRCA1	81146	t2t_BRCA1	81076	300	85.67	257	1	77183	77481	43095	43394	42
t2t_BRCA1	81146	t2t_BRCA1	81076	286	86.71	248	3	55017	55300	43381	43097	35
t2t_BRCA1	81146	t2t_BRCA1	81076	282	86.88	245	2	9403	9683	43107	43387	35
t2t_BRCA1	81146	t2t_BRCA1	81076	304	85.86	261	9	22515	22811	54526	54827	34
t2t_BRCA1	81146	t2t_BRCA1	81076	300	86.00	258	8	33461	33754	54526	54823	34
t2t_BRCA1	81146	t2t_BRCA1	81076	299	85.62	256	0	66594	66892	58891	59189	43
t2t_BRCA1	81146	t2t_BRCA1	81076	301	85.71	258	4	506	803	59194	58895	39
t2t_BRCA1	81146	t2t_BRCA1	81076	292	86.30	252	4	27830	28120	66524	66812	36
t2t_BRCA1	81146	t2t_BRCA1	81076	286	86.71	248	3	27835	28120	77113	77395	35
t2t_BRCA1	81146	t2t_BRCA1	81076	297	85.86	255	4	58959	59254	805	512	38
t2t_BRCA1	81146	t2t_BRCA1	81076	497	78.47	390	14	56946	57435	1620	2109	93
t2t_BRCA1	81146	t2t_BRCA1	81076	297	85.86	255	4	77184	77477	22814	22519	38
t2t_BRCA1	81146	t2t_BRCA1	81076	287	86.41	248	2	66604	66889	28559	28274	37
t2t_BRCA1	81146	t2t_BRCA1	81076	303	85.81	260	10	7341	7634	54526	54827	33
t2t_BRCA1	81146	t2t_BRCA1	81076	497	78.47	390	14	1618	2107	56891	57380	93
t2t_BRCA1	81146	t2t_BRCA1	81076	297	85.86	255	6	65666	65957	9393	9098	36
t2t_BRCA1	81146	t2t_BRCA1	81076	423	80.85	342	24	54430	54851	18485	18884	57
t2t_BRCA1	81146	t2t_BRCA1	81076	297	85.86	255	5	55017	55310	22529	22823	37
t2t_BRCA1	81146	t2t_BRCA1	81076	286	86.36	247	1	77185	77469	28559	28274	38
t2t_BRCA1	81146	t2t_BRCA1	81076	298	85.91	256	7	54562	54857	33042	33334	35
t2t_BRCA1	81146	t2t_BRCA1	81076	606	76.90	466	36	28133	28726	39575	40156	104
t2t_BRCA1	81146	t2t_BRCA1	81076	289	86.16	249	2	76272	76559	58060	57773	38
t2t_BRCA1	81146	t2t_BRCA1	81076	297	85.86	255	6	9087	9382	65888	65597	36
t2t_BRCA1	81146	t2t_BRCA1	81076	286	86.36	247	1	28293	28578	77403	77119	38
t2t_BRCA1	81146	t2t_BRCA1	81076	304	85.53	260	10	54560	54861	1632	1927	34
t2t_BRCA1	81146	t2t_BRCA1	81076	282	86.52	244	2	43131	43411	9414	9694	36
t2t_BRCA1	81146	t2t_BRCA1	81076	291	85.91	250	2	70997	71285	13263	13553	39
t2t_BRCA1	81146	t2t_BRCA1	81076	317	84.54	268	5	1627	1942	58064	58376	44
t2t_BRCA1	81146	t2t_BRCA1	81076	292	85.96	251	3	66594	66883	72524	72234	38
t2t_BRCA1	81146	t2t_BRCA1	81076	295	85.76	253	3	58965	59258	77119	77411	39
t2t_BRCA1	81146	t2t_BRCA1	81076	562	77.40	435	30	64220	64767	18854	18309	97
t2t_BRCA1	81146	t2t_BRCA1	81076	306	84.97	260	3	58955	59258	22823	22519	43
t2t_BRCA1	81146	t2t_BRCA1	81076	305	85.25	260	8	68571	68870	33436	33737	37
t2t_BRCA1	81146	t2t_BRCA1	81076	306	84.97	260	3	22508	22812	59194	58891	43
t2t_BRCA1	81146	t2t_BRCA1	81076	298	85.23	254	0	58955	59252	66525	66822	44
t2t_BRCA1	81146	t2t_BRCA1	81076	287	86.06	247	2	28293	28578	66820	66535	38
t2t_BRCA1	81146	t2t_BRCA1	81076	290	85.86	249	2	70997	71286	68088	67801	39
t2t_BRCA1	81146	t2t_BRCA1	81076	296	85.81	254	8	3917	4211	67805	68093	34
t2t_BRCA1	81146	t2t_BRCA1	81076	282	86.52	244	3	9403	9683	68788	68509	35
t2t_BRCA1	81146	t2t_BRCA1	81076	298	85.57	255	5	17287	17583	68516	68809	38
t2t_BRCA1	81146	t2t_BRCA1	81076	300	85.33	256	6	58955	59252	7640	7345	38
t2t_BRCA1	81146	t2t_BRCA1	81076	301	85.38	257	8	66599	66895	17585	17289	36
t2t_BRCA1	81146	t2t_BRCA1	81076	423	80.61	341	24	18475	18874	54396	54817	58
t2t_BRCA1	81146	t2t_BRCA1	81076	300	85.33	256	6	7340	7635	59188	58891	38
t2t_BRCA1	81146	t2t_BRCA1	81076	561	77.36	434	29	18299	18844	64714	64168	98
t2t_BRCA1	81146	t2t_BRCA1	81076	292	85.62	250	4	27830	28120	1929	1641	38
t2t_BRCA1	81146	t2t_BRCA1	81076	291	85.91	250	7	39764	40049	3918	4206	34
t2t_BRCA1	81146	t2t_BRCA1	81076	582	77.15	449	37	76267	76836	18884	18328	96
t2t_BRCA1	81146	t2t_BRCA1	81076	295	85.42	252	3	68581	68874	18603	18895	40
t2t_BRCA1	81146	t2t_BRCA1	81076	292	85.62	250	4	1639	1927	28101	27811	38
t2t_BRCA1	81146	t2t_BRCA1	81076	291	85.91	250	7	3917	4205	39746	40031	34
t2t_BRCA1	81146	t2t_BRCA1	81076	304	85.20	259	10	1630	1925	54526	54827	35
t2t_BRCA1	81146	t2t_BRCA1	81076	298	85.23	254	4	65674	65968	59187	58891	40
t2t_BRCA1	81146	t2t_BRCA1	81076	295	85.42	252	3	77185	77477	58901	59194	40
t2t_BRCA1	81146	t2t_BRCA1	81076	298	85.23	254	4	58955	59251	65899	65605	40
t2t_BRCA1	81146	t2t_BRCA1	81076	292	85.62	250	3	72300	72590	66814	66525	39
t2t_BRCA1	81146	t2t_BRCA1	81076	295	85.42	252	3	18593	18885	68516	68809	40
t2t_BRCA1	81146	t2t_BRCA1	81076	291	85.57	249	1	39758	40048	71222	70933	41
t2t_BRCA1	81146	t2t_BRCA1	81076	582	77.15	449	37	18318	18874	76770	76201	96
t2t_BRCA1	81146	t2t_BRCA1	81076	322	83.85	270	6	39752	40069	1625	1944	46
t2t_BRCA1	81146	t2t_BRCA1	81076	287	86.06	247	8	56500	56781	28276	28559	32
t2t_BRCA1	81146	t2t_BRCA1	81076	322	83.85	270	6	1623	1942	39734	40051	46
t2t_BRCA1	81146	t2t_BRCA1	81076	290	85.52	248	1	70999	71287	40030	39741	41
t2t_BRCA1	81146	t2t_BRCA1	81076	299	85.28	255	7	33060	33353	54527	54823	37
t2t_BRCA1	81146	t2t_BRCA1	81076	294	85.37	251	4	67871	68160	59185	58892	39
t2t_BRCA1	81146	t2t_BRCA1	81076	298	85.23	254	5	23697	23991	66525	66820	39
t2t_BRCA1	81146	t2t_BRCA1	81076	300	85.33	256	9	66591	66888	68093	67801	35
t2t_BRCA1	81146	t2t_BRCA1	81076	294	85.37	251	4	58956	59249	68090	67801	39
t2t_BRCA1	81146	t2t_BRCA1	81076	297	85.52	254	9	7340	7635	79065	79353	34
t2t_BRCA1	81146	t2t_BRCA1	81076	294	85.37	251	6	18299	18589	7347	7637	37
t2t_BRCA1	81146	t2t_BRCA1	81076	301	84.72	255	1	33060	33360	17293	17592	45
t2t_BRCA1	81146	t2t_BRCA1	81076	294	85.37	251	6	7342	7632	18309	18599	37
t2t_BRCA1	81146	t2t_BRCA1	81076	303	84.82	257	5	68573	68873	59190	58891	41
t2t_BRCA1	81146	t2t_BRCA1	81076	303	84.82	257	5	58955	59254	68808	68508	41
t2t_BRCA1	81146	t2t_BRCA1	81076	303	85.15	258	13	79133	79424	1629	1929	32
t2t_BRCA1	81146	t2t_BRCA1	81076	317	84.23	267	12	22508	22812	13250	12934	38
t2t_BRCA1	81146	t2t_BRCA1	81076	317	84.23	267	12	12922	13238	22823	22519	38
t2t_BRCA1	81146	t2t_BRCA1	81076	290	85.52	248	6	57832	58115	27733	27444	36
t2t_BRCA1	81146	t2t_BRCA1	81076	290	85.52	248	6	67024	67311	28559	28274	36
t2t_BRCA1	81146	t2t_BRCA1	81076	286	85.66	245	4	7342	7624	33795	34079	37
t2t_BRCA1	81146	t2t_BRCA1	81076	449	79.73	358	29	3751	4188	57056	57486	62
t2t_BRCA1	81146	t2t_BRCA1	81076	493	78.70	388	34	1621	2107	57770	58234	71
t2t_BRCA1	81146	t2t_BRCA1	81076	296	85.14	252	8	67875	68163	3918	4212	36
t2t_BRCA1	81146	t2t_BRCA1	81076	294	85.37	251	9	58136	58422	3918	4209	34
t2t_BRCA1	81146	t2t_BRCA1	81076	306	84.64	259	10	76256	76556	6033	6333	37
t2t_BRCA1	81146	t2t_BRCA1	81076	297	85.19	253	9	79135	79423	7345	7640	35
t2t_BRCA1	81146	t2t_BRCA1	81076	294	85.03	250	4	56500	56791	7349	7640	40
t2t_BRCA1	81146	t2t_BRCA1	81076	265	87.17	231	6	22514	22776	8585	8845	28
t2t_BRCA1	81146	t2t_BRCA1	81076	282	85.82	242	3	68574	68853	9694	9414	37
t2t_BRCA1	81146	t2t_BRCA1	81076	284	85.56	243	2	55017	55299	18602	18884	39
t2t_BRCA1	81146	t2t_BRCA1	81076	266	87.22	232	8	8574	8834	22525	22787	26
t2t_BRCA1	81146	t2t_BRCA1	81076	297	84.85	252	3	66594	66889	23702	23996	42
t2t_BRCA1	81146	t2t_BRCA1	81076	292	85.27	249	5	39767	40054	28101	27811	38
t2t_BRCA1	81146	t2t_BRCA1	81076	291	85.22	248	3	27830	28120	40036	39749	40
t2t_BRCA1	81146	t2t_BRCA1	81076	284	85.56	243	2	18592	18874	54983	55265	39
t2t_BRCA1	81146	t2t_BRCA1	81076	294	85.03	250	4	7344	7635	56445	56736	40
t2t_BRCA1	81146	t2t_BRCA1	81076	287	85.71	246	8	28295	28578	56445	56726	33
t2t_BRCA1	81146	t2t_BRCA1	81076	292	85.27	249	5	3917	4208	58073	58359	38
t2t_BRCA1	81146	t2t_BRCA1	81076	290	85.17	247	2	67871	68158	71220	70931	41
t2t_BRCA1	81146	t2t_BRCA1	81076	289	85.47	247	5	22515	22802	71222	70938	37
t2t_BRCA1	81146	t2t_BRCA1	81076	306	84.97	260	17	54560	54858	21392	21097	29
